,id,type,gantryType,lat,lng,pilenumber,status,startTime,endTime,etcGantryHex,POWERSUPPLYNODENAME,POWERSUPPLYNODEDISTANCE,name,boundaryType,tollIntervals,rsuManUID,rsuModel,rsuID,VPLRUID,VPLRModel,VPLRID,HDVUID,HDVModel,HDVID,controllerUID,controllerModel,controllerID,controllerSysVer,serverUID,serverModel,serverID,serverSysVer,serverDBVer,vehDetectorUID,vehDetectorModel,vehDetectorID,weatherDetectorUID,weatherDetectorModel,weatherDetectorID,classDetectorUID,classDetectorModel,classDetectorID,loadDetectionUID,loadDetectionModel,loadDetectionID,tempControllerUID,tempControllerModel,tempControllerID,powerControllerUID,powerControllerModel,powerControllerID,safeEquipUID,safeEquipModel,safeEquipID,lineType,operators,dataMergePoint,imei,ip,snmpVersion,snmpPort,community,securityName,securityLevel,authentication,authKey,encryption,secretKey,operation,COMPANYNAME,station,LANE,stationfx,LANEFX,note,PICNUM,NUM,SORT,LANECOUNT,gantrySign,reEtcGantryHex,agencyGantryIds,REGIONALISMCODE,COUNTRYNAME,REGIONNAME
4439,G300161001002520260,0,2,34.202204,109.002644,63.488,2,2020/1/1,2029/10/31,6DF20E,曲江收费站,0,曲江-曲江站_129车道,,G300161001002520,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010040,G30016100100402010260,6,,26,526,1|0,,6CF20D,,610113,雁塔区,西安市
4440,G300161001002610010,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_001车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020010,6,,1,527,1|0,,6DF210,,610113,雁塔区,西安市
4441,G300161001002610020,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_003车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020030,6,,2,527,1|0,,6DF210,,610113,雁塔区,西安市
4442,G300161001002610030,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_004车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010010,6,,3,527,1|0,,6DF210,,610113,雁塔区,西安市
4443,G300161001002610040,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_006车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010030,6,,4,527,1|0,,6DF210,,610113,雁塔区,西安市
4444,G300161001002610050,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_007车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010040,6,,5,527,1|0,,6DF210,,610113,雁塔区,西安市
4445,G300161001002610060,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_008车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020040,6,,6,527,1|0,,6DF210,,610113,雁塔区,西安市
4446,G300161001002610070,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_009车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020020,6,,7,527,1|0,,6DF210,,610113,雁塔区,西安市
4447,G300161001002610080,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_010车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010020,6,,8,527,1|0,,6DF210,,610113,雁塔区,西安市
4448,G300161001002610090,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_011车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020050,6,,9,527,1|0,,6DF210,,610113,雁塔区,西安市
4449,G300161001002610100,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_012车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010050,6,,10,527,1|0,,6DF210,,610113,雁塔区,西安市
4450,G300161001002610110,0,2,34.189945,108.948509,58.01,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_013车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601010060,6,,11,527,1|0,,6DF210,,610113,雁塔区,西安市
4451,G300161001002610120,0,2,34.189848,108.944847,57.67,2,2020/1/1,2023/9/27,6CF20F,长安路收费站,0,长安路站-长安路_014车道,,G300161001002610,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100601020060,6,,12,527,1|0,,6DF210,,610113,雁塔区,西安市
4452,G300161001002620010,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_101车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020010,6,,1,528,1|0,,6CF20F,,610113,雁塔区,西安市
4453,G300161001002620020,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_102车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020020,6,,2,528,1|0,,6CF20F,,610113,雁塔区,西安市
4454,G300161001002620030,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_103车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020030,6,,3,528,1|0,,6CF20F,,610113,雁塔区,西安市
4455,G300161001002620040,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_104车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020040,6,,4,528,1|0,,6CF20F,,610113,雁塔区,西安市
4456,G300161001002620050,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_105车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020050,6,,5,528,1|0,,6CF20F,,610113,雁塔区,西安市
4457,G300161001002620060,0,2,34.190229,108.948235,58.01,2,2020/1/1,2027/9/27,6DF210,长安路收费站,0,长安路-长安路站_106车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010010,6,,6,528,1|0,,6CF20F,,610113,雁塔区,西安市
4458,G300161001002620070,0,2,34.190229,108.948235,58.01,2,2020/1/1,2323/9/27,6DF210,长安路收费站,0,长安路-长安路站_107车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010020,6,,7,528,1|0,,6CF20F,,610113,雁塔区,西安市
4459,G300161001002620080,0,2,34.190229,108.948235,58.01,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_108车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010030,6,,8,528,1|0,,6CF20F,,610113,雁塔区,西安市
4460,G300161001002620090,0,2,34.190229,108.948235,58.01,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_109车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010040,6,,9,528,1|0,,6CF20F,,610113,雁塔区,西安市
4461,G300161001002620100,0,2,34.190229,108.948235,58.01,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_110车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010050,6,,10,528,1|0,,6CF20F,,610113,雁塔区,西安市
4462,G300161001002620110,0,2,34.190229,108.948235,58.01,2,2020/1/1,2027/9/27,6DF210,长安路收费站,0,长安路-长安路站_111车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010060,6,,11,528,1|0,,6CF20F,,610113,雁塔区,西安市
4463,G300161001002620120,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_112车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020060,6,,12,528,1|0,,6CF20F,,610113,雁塔区,西安市
4464,G300161001002620130,0,2,34.190229,108.948235,58.01,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_114车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010080,6,,13,528,1|0,,6CF20F,,610113,雁塔区,西安市
4465,G300161001002620140,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_115车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020080,6,,14,528,1|0,,6CF20F,,610113,雁塔区,西安市
4466,G300161001002620150,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_116车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020070,6,,15,528,1|0,,6CF20F,,610113,雁塔区,西安市
4467,G300161001002620160,0,2,34.190229,108.948235,58.01,2,2020/1/1,2323/9/27,6DF210,长安路收费站,0,长安路-长安路站_117车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010070,6,,16,528,1|0,,6CF20F,,610113,雁塔区,西安市
4468,G300161001002620170,0,2,34.190229,108.948235,58.01,2,2020/1/1,2029/10/31,6DF210,长安路收费站,0,长安路-长安路站_118车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010090,6,,17,528,1|0,,6CF20F,,610113,雁塔区,西安市
4469,G300161001002620180,0,2,34.190229,108.948235,58.01,2,2020/1/1,2029/10/31,6DF210,长安路收费站,0,长安路-长安路站_119车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010100,6,,18,528,1|0,,6CF20F,,610113,雁塔区,西安市
4470,G300161001002620190,0,2,34.190229,108.948235,58.01,2,2020/1/1,2029/10/31,6DF210,长安路收费站,0,长安路-长安路站_120车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602010110,6,,19,528,1|0,,6CF20F,,610113,雁塔区,西安市
4471,G300161001002620200,0,2,34.189364,108.944076,57.67,2,2020/1/1,2023/9/27,6DF210,长安路收费站,0,长安路-长安路站_121车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020090,6,,20,528,1|0,,6CF20F,,610113,雁塔区,西安市
4472,G300161001002620210,0,2,34.189364,108.944076,57.67,2,2020/1/1,2029/10/31,6DF210,长安路收费站,0,长安路-长安路站_122车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020100,6,,21,528,1|0,,6CF20F,,610113,雁塔区,西安市
4473,G300161001002620220,0,2,34.189364,108.944076,57.67,2,2020/1/1,2029/10/31,6DF210,长安路收费站,0,长安路-长安路站_123车道,,G300161001002620,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010060,G30016100100602020110,6,,22,528,1|0,,6CF20F,,610113,雁塔区,西安市
4474,G300161001002710010,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_001车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010010,6,,1,529,1|0,,6DF212,,610113,雁塔区,西安市
4475,G300161001002710020,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_002车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010020,6,,2,529,1|0,,6DF212,,610113,雁塔区,西安市
4476,G300161001002710030,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_003车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010030,6,,3,529,1|0,,6DF212,,610113,雁塔区,西安市
4477,G300161001002710040,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_004车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010040,6,,4,529,1|0,,6DF212,,610113,雁塔区,西安市
4478,G300161001002710050,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_005车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010050,6,,5,529,1|0,,6DF212,,610113,雁塔区,西安市
4479,G300161001002710060,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_006车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010060,6,,6,529,1|0,,6DF212,,610113,雁塔区,西安市
4480,G300161001002710070,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_007车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010070,6,,7,529,1|0,,6DF212,,610113,雁塔区,西安市
4481,G300161001002710080,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_008车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010080,6,,8,529,1|0,,6DF212,,610113,雁塔区,西安市
4482,G300161001002710090,0,2,34.191251,108.893411,53.065,2,2020/1/1,2023/9/27,6CF211,高新区收费站,0,高新区站-高新区_009车道,,G300161001002710,8,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,2|1,4|1|2,10.254.203.106|192.168.152.154|100.81.1.58,,0.0.0.0,,161,,,,,,,,1,绕城,,,G3001610010070,G30016100100701010090,6,,9,529,1|0,,6DF212,,610113,雁塔区,西安市
